TP,TN,FP,FN,total,accuracy,precision,recall,f1,threshold
0,412,18,175,605,0.6809917355371901,0.0,0.0,0.0,2.8211248443155683
0,413,17,175,605,0.6826446280991736,0.0,0.0,0.0,2.843625271380348
0,413,17,175,605,0.6826446280991736,0.0,0.0,0.0,2.850095443578376
0,413,17,175,605,0.6826446280991736,0.0,0.0,0.0,2.8661256984451273
0,414,16,175,605,0.684297520661157,0.0,0.0,0.0,2.8886261255099073
0,414,16,175,605,0.684297520661157,0.0,0.0,0.0,2.9111265525746868
0,414,16,175,605,0.684297520661157,0.0,0.0,0.0,2.9336269796394663
0,417,13,175,605,0.6892561983471074,0.0,0.0,0.0,2.9561274067042462
0,417,13,175,605,0.6892561983471074,0.0,0.0,0.0,2.9592179642939724
0,418,12,175,605,0.6909090909090909,0.0,0.0,0.0,2.9786278337690257
0,418,12,175,605,0.6909090909090909,0.0,0.0,0.0,3.0011282608338052
0,419,11,175,605,0.6925619834710743,0.0,0.0,0.0,3.0236286878985847
0,419,11,175,605,0.6925619834710743,0.0,0.0,0.0,3.0461291149633647
0,419,11,175,605,0.6925619834710743,0.0,0.0,0.0,3.068629542028144
0,419,11,175,605,0.6925619834710743,0.0,0.0,0.0,3.0911299690929237
0,420,10,175,605,0.6942148760330579,0.0,0.0,0.0,3.113630396157703
0,421,9,175,605,0.6958677685950413,0.0,0.0,0.0,3.126121740053163
0,421,9,175,605,0.6958677685950413,0.0,0.0,0.0,3.136130823222483
0,422,8,175,605,0.6975206611570248,0.0,0.0,0.0,3.1586312502872627
0,422,8,175,605,0.6975206611570248,0.0,0.0,0.0,3.181131677352042
0,422,8,175,605,0.6975206611570248,0.0,0.0,0.0,3.2036321044168217
0,423,7,175,605,0.6991735537190082,0.0,0.0,0.0,3.2261325314816016
0,423,7,175,605,0.6991735537190082,0.0,0.0,0.0,3.248632958546381
0,423,7,175,605,0.6991735537190082,0.0,0.0,0.0,3.2711333856111606
0,423,7,175,605,0.6991735537190082,0.0,0.0,0.0,3.2936338126759406
0,425,5,175,605,0.7024793388429752,0.0,0.0,0.0,3.3006486462202647
0,426,4,175,605,0.7041322314049587,0.0,0.0,0.0,3.31613423974072
0,427,3,175,605,0.7057851239669422,0.0,0.0,0.0,3.3386346668054996
0,428,2,175,605,0.7074380165289256,0.0,0.0,0.0,3.361135093870279
0,429,1,175,605,0.7090909090909091,0.0,0.0,0.0,3.382661040306091
0,430,0,175,605,0.7107438016528925,0.0,0.0,0.0,3.3836355209350586
